#{"t_start": 1769127681.2513657, "env_id": "None"}
r,l,t
-9.792444,15,6.97567
-9.387966,286,39.684743
-0.34454417,600,74.659946
0.23371595,600,74.660012
0.10424701,600,74.660025
0.5398089,600,74.660036
-0.23581137,600,74.660046
0.8429133,600,74.660056
-0.011111068,600,74.660065
0.76729715,600,74.660075
0.35069773,600,74.660085
0.23463492,600,74.660094
0.7241652,600,74.660103
-0.06320791,600,110.371319
-9.834541,319,112.569117
0.38049695,600,146.13136
-1.6249163,600,146.13143
-1.5529572,600,146.131445
0.98738575,600,146.131458
-0.6502237,600,146.131469
0.42332855,600,146.13148
-0.15697111,600,146.131492
0.47275665,600,146.131503
-1.0648537,600,146.131515
-0.9830368,600,146.131526
-9.935012,70,154.461146
-0.08558666,600,181.734496
-0.017236888,600,183.823843
-1.2475867,600,216.779861
-0.13355015,600,216.779932
-0.097954504,600,216.779944
-1.977656,600,216.779953
-0.8835706,600,216.779962
-0.18780969,600,216.77997
0.7216671,600,216.779979
0.5907354,600,216.779989
1.1884946,600,216.779997
-10.0,1,216.898233
0.13122642,600,225.051431
-11.1282,117,230.608419
-9.550015,200,240.18262
0.17458032,600,251.80156
-9.851438,311,253.030782
-0.38961184,600,254.02056
-9.722547,23,256.719076
-0.25806132,600,286.213747
0.42993122,600,286.213812
0.4387417,600,286.213826
0.8256663,600,286.213837
-0.77985066,600,286.213847
-0.38330257,600,286.336905
0.39183813,600,294.445528
1.1831229,600,299.932922
0.4487982,600,309.517954
-10.799956,291,319.936873
-0.3555885,600,321.088943
-0.42281538,600,322.25591
1.2123523,600,325.865687
-9.737415,165,345.411387
-1.2572803,600,356.143148
-0.8444227,600,356.143206
0.0128009925,600,356.143217
0.9498598,600,356.143227
0.13544688,600,356.260175
-9.192881,331,358.723938
0.12193152,600,364.330141
1.1338444,600,369.849287
0.33003786,600,379.440569
-9.813603,191,386.416555
-9.500062,24,389.200974
0.12610751,600,391.240188
-0.24730626,600,392.437096
1.3458303,600,415.112836
0.22815219,600,426.002233
0.11343939,600,426.002302
-0.07061802,600,426.002316
0.23106566,600,426.002328
0.9391138,600,426.110807
-1.1970546,600,428.564701
-0.8867884,600,439.510854
-9.805647,448,441.339105
-0.89045125,600,449.215693
-0.014853824,600,460.856696
0.22268723,600,462.030452
-9.81129,357,469.828136
-9.632753,54,476.184555
-0.20342939,600,484.902108
-10.027296,13,486.392933
0.29970908,600,495.829818
-0.020930942,600,495.829884
1.2092249,600,495.8299
-0.4746902,600,495.829911
0.11951494,600,495.933507
-9.76895,476,496.830411
-10.259855,184,497.793467
-1.6132067,600,509.319153
0.8443656,600,518.885356
0.59124607,600,530.673083
-0.07558083,600,531.80619
-10.10088,77,539.377364
0.37636203,600,555.937334
0.0978891,600,565.246979
-0.6435033,600,565.24706
-0.3822821,600,565.247073
0.4789484,600,565.247085
-0.12171156,600,565.370246
1.2244331,600,566.278384
0.49951252,600,567.161935
-9.858237,21,567.616361
-9.896903,147,572.90257
-9.636637,77,574.068193
0.5690402,600,578.774739
-8.523844,565,584.432101
-9.473001,218,797.866448
-9.33096,269,806.059195
-0.9053859,600,808.32149
-0.8362599,600,816.151096
-10.552366,413,820.304716
-0.46150506,600,842.430753
0.6186681,600,843.444119
0.24233389,600,844.455728
0.8524316,600,850.308244
0.02473031,600,851.450785
0.1583804,600,856.157045
-10.075235,453,861.603028
-0.91215646,600,861.70333
-0.36516654,600,867.877294
-0.56959265,600,876.439996
0.7078394,600,886.718174
0.62355953,600,890.848125
-1.331512,600,912.565867
0.4911736,600,913.639993
-1.8335471,600,914.56414
-2.2671106,600,920.28941
-0.9578537,600,921.460181
-1.2519463,600,926.091898
-2.6729803,600,931.557858
0.81565964,600,931.676594
-1.6014479,600,937.822307
-0.42208502,600,946.194438
-0.44299513,600,956.278099
-0.039905276,600,960.432366
0.055694573,600,981.683744
0.01499596,600,982.701389
-3.6167507,600,983.593621
-2.6607354,600,989.30323
-0.10295358,600,990.419831
0.2443603,600,994.915586
0.82504106,600,1000.436252
-1.0517162,600,1000.566593
-0.035187602,600,1006.788656
-0.96089315,600,1015.023413
0.01741804,600,1025.257251
-2.090108,600,1029.440954
-0.25704738,600,1050.845596
-0.9942457,600,1051.888603
0.23397125,600,1052.773848
0.1922405,600,1058.559268
-0.36968237,600,1059.726488
-0.68294716,600,1064.395685
0.06169956,600,1069.957984
0.24785984,600,1070.075644
2.562934,600,1076.227553
0.43380445,600,1084.631696
-0.9409217,600,1095.200485
-0.6868545,600,1099.344327
-1.883952,600,1121.264638
0.7705253,600,1122.322453
0.11515567,600,1123.278073
0.2577154,600,1129.212069
1.510103,600,1130.406984
0.43009433,600,1135.2076
2.0151162,600,1140.492711
1.4005075,600,1140.629055
0.36082244,600,1146.768752
-0.76436204,600,1155.097522
0.14290896,600,1165.375402
-1.9398291,600,1169.513439
0.60827076,600,1191.206141
-2.6944768,600,1192.2174
-2.9454608,600,1193.117631
-0.093423806,600,1198.943614
-0.3331019,600,1200.117172
0.06745712,600,1204.668248
0.84473777,600,1210.196105
-1.6476064,600,1210.303855
-1.7584937,600,1216.550851
-0.40984595,600,1225.007646
0.5486657,600,1235.274672
0.006093716,600,1239.431172
0.10388681,600,1260.866457
-0.019353304,600,1261.978629
1.2919165,600,1262.896014
0.84678423,600,1268.760806
-0.42126906,600,1269.924571
-0.2882531,600,1274.546026
-1.3228508,600,1279.863111
-0.6900251,600,1280.010189
0.009298762,600,1286.0626
-2.105552,600,1294.363398
-1.4953575,600,1304.799711
-0.3923941,600,1309.006909
0.52805394,600,1330.440084
-2.025811,600,1331.451623
-0.10116045,600,1332.38071
-0.6135782,600,1338.274292
-0.24720024,600,1339.445148
0.21693924,600,1344.133314
0.6790027,600,1349.607374
0.69024104,600,1349.744743
-0.3390691,600,1355.886144
0.30569738,600,1364.271693
-1.2581764,600,1374.372449
-0.3406056,600,1590.476508
0.77907217,600,1611.643953
2.4431856,600,1612.706412
2.691607,600,1613.680474
0.3355458,600,1619.411739
-2.8255649,600,1620.563856
-2.6238325,600,1625.223266
-0.39680204,600,1630.721169
1.547395,600,1630.855807
-1.8596115,600,1636.962158
-1.2666112,600,1645.467824
-1.8711679,600,1655.793903
0.8757219,600,1660.099799
0.5132519,600,1681.718759
0.0011251417,600,1682.764435
-1.8499435,600,1683.687263
-1.5639452,600,1689.458903
2.2959175,600,1690.671256
-0.88596773,600,1695.374289
0.14851251,600,1700.984885
-0.4663615,600,1701.087651
0.8630809,600,1707.247392
-0.819779,600,1715.793684
-2.9410138,600,1725.951245
2.6312058,600,1730.047837
-2.5263963,600,1751.993121
-1.0336409,600,1753.044827
-0.7479705,600,1754.025692
0.29927155,600,1759.849974
-0.982993,600,1761.009764
0.29926702,600,1765.701654
1.7776959,600,1771.151603
-3.1172554,600,1771.256975
4.1482387,600,1777.425092
0.901387,600,1785.77174
0.31407005,600,1796.113293
-3.6992273,600,1800.450384
-8.059799,372,1821.237322
-3.6472418,600,1822.395641
3.7059872,600,1823.540503
-3.624058,600,1824.477162
-0.7884316,600,1830.287212
-2.2086313,600,1831.467637
-3.420937,600,1836.062753
0.8802347,600,1841.496974
-2.0631905,600,1841.600825
-3.0802574,600,1856.039452
-1.495467,600,1866.263194
-3.019782,600,1870.433523
2.244486,600,1890.637643
-1.4638175,600,1891.735713
3.225197,600,1892.836035
-2.6008244,600,1893.827247
-2.857195,600,1899.834077
1.8759247,600,1900.964419
-1.0445992,600,1905.406734
-1.6120878,600,1910.849147
4.042075,600,1910.956976
1.9663986,600,1925.734151
-1.7135894,600,1935.914206
-10.354589,236,1938.437264
-1.1579067,600,1939.98495
-0.13319728,600,1960.500336
0.2675454,600,1961.696519
-1.8769867,600,1962.793263
-1.2989758,600,1963.737726
0.38103983,600,1969.56713
1.6702007,600,1970.724142
-0.63859487,600,1975.443439
-1.1155943,600,1981.123579
1.5516106,600,1995.455145
1.6909571,600,2005.581967
-0.091305435,600,2008.09097
-1.6848824,600,2009.737608
-3.316835,600,2030.451088
-2.1692796,600,2031.617222
-2.4597263,600,2032.58978
-0.32069895,600,2033.530734
1.5034356,600,2039.325544
-1.8826053,600,2040.481241
-0.51349133,600,2045.208158
-10.061623,52,2045.432724
1.3110931,600,2050.863035
-0.51160026,600,2065.517542
0.21789634,600,2075.912088
-0.55814064,600,2078.343018
-1.321015,600,2080.017437
-1.6180475,600,2100.512021
1.9841545,600,2101.643557
-1.7707164,600,2102.737472
0.7473958,600,2103.614408
-2.333754,600,2110.594665
-0.6320334,600,2115.369834
-0.55853367,600,2115.610468
0.86173785,600,2120.936871
1.2738031,600,2135.508289
-1.2155828,600,2145.676454
0.24082863,600,2148.21469
1.371013,600,2149.860474
-0.018096775,600,2170.174692
-0.11382081,600,2171.391916
-0.058757983,600,2373.696064
0.5675947,600,2374.668069
0.22679013,600,2381.614612
-0.0368286,600,2386.259686
-1.367717,600,2386.50069
-0.021330725,600,2391.740175
-0.6943472,600,2406.245093
-1.4024212,600,2416.52603
-0.6982191,600,2419.173737
-0.6291473,600,2420.811427
